user,normalized_query,id,Action,description_bm25,title_bm25,name_bm25,character_bm25,type,release_year,age_certification,runtime,genres,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
replay,she,ts269096,,0.0,5.850997015773066,0.0,0.0,SHOW,2021,TV-14,64,"[""drama"", ""romance""]","[""KR""]",7.5,743.0,34.287,8.8
replay,she,tm843408,,0.0,7.832698206444908,0.0,0.0,MOVIE,2019,unknwon,106,"[""drama""]",[],5.8,6.0,1.103,
replay,2,ts285724,,0.0,0.0,0.0,0.0,SHOW,2021,TV-14,45,"[""drama"", ""crime"", ""thriller""]","[""LB""]",7.9,371.0,1.63,9.5
replay,2,ts16117,,0.0,0.0,0.0,0.0,SHOW,2013,TV-MA,46,"[""action"", ""drama"", ""romance""]","[""TR""]",7.1,1730.0,2.294,8.0
replay,2,tm914535,,0.0,5.225210906678383,0.0,0.0,MOVIE,2020,PG-13,100,"[""drama"", ""romance""]","[""US""]",6.2,3801.0,16.578,7.7
replay,2,tm677904,,7.780055567460245,3.9032135052266206,0.0,0.0,MOVIE,2019,unknwon,107,"[""romance"", ""drama"", ""comedy""]","[""NG""]",6.5,36.0,1.223,
replay,2,tm435327,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,112,"[""drama""]","[""ID""]",8.0,492.0,1.857,8.6
replay,qala,ts87591,,0.0,0.0,0.0,0.0,SHOW,2017,TV-14,42,"[""drama"", ""crime""]","[""US""]",5.4,160.0,0.6,7.2
replay,qala,ts237488,,0.0,0.0,0.0,0.0,SHOW,2020,TV-MA,48,"[""drama""]","[""ZA""]",,,10.301,7.9
replay,qala,tm859143,,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,132,"[""drama"", ""thriller"", ""action"", ""sport""]","[""IN""]",6.9,17892.0,2.797,7.6
replay,qala,tm849565,,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,94,"[""drama""]","[""ID""]",,,3.285,7.0
replay,qala,tm817284,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,93,"[""romance"", ""drama"", ""comedy""]","[""ID""]",6.1,53.0,1.35,5.8
replay,skin,tm426117,,0.0,7.353018554015214,0.0,0.0,MOVIE,2018,unknwon,100,"[""drama"", ""european""]","[""IT""]",7.3,9211.0,10.341,8.057
replay,skin,tm308960,,0.0,0.0,0.0,0.0,MOVIE,2008,unknwon,57,"[""comedy"", ""documentation""]","[""GB""]",6.5,86.0,0.955,6.5
replay,skin,tm245102,,0.0,7.353018554015214,0.0,0.0,MOVIE,2016,unknwon,100,"[""drama"", ""thriller"", ""european""]","[""ES""]",6.2,1820.0,5.453,5.8
replay,cho,ts222609,,0.0,0.0,0.0,0.0,SHOW,2019,unknwon,55,"[""drama""]","[""KR""]",,,6.901,7.3
replay,cho,tm893874,,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,114,"[""thriller"", ""drama""]","[""IN""]",5.7,5380.0,3.885,6.7
replay,cho,tm473813,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,100,"[""comedy"", ""drama""]","[""IN""]",6.5,4729.0,4.727,5.9
replay,horror,ts121489,,0.0,6.422848308751942,0.0,0.0,SHOW,2017,TV-14,22,"[""drama"", ""horror"", ""thriller""]","[""US""]",5.5,1900.0,8.441,5.6
replay,horror,tm1044275,,0.0,6.422848308751942,0.0,0.0,MOVIE,2021,unknwon,95,"[""horror"", ""thriller"", ""drama""]","[""IT""]",,,62.411,5.9
replay,horror,ts343599,,0.0,5.125961395356344,0.0,0.0,SHOW,2022,TV-MA,85,"[""documentation"", ""crime""]","[""GB""]",6.7,6536.0,3.341,6.8
replay,horror,tm1198388,,0.0,5.125961395356344,0.0,0.0,MOVIE,2022,unknwon,105,"[""documentation"", ""crime""]","[""KR""]",6.5,1407.0,186.89,7.1
replay,horror,tm461907,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,113,"[""horror""]","[""IN""]",4.8,184.0,3.565,6.1
replay,annat,ts264270,,0.0,0.0,0.0,0.0,SHOW,2022,TV-MA,46,"[""drama"", ""thriller""]","[""GB"", ""US""]",7.0,23981.0,11.678,7.5
replay,annat,ts21469,,0.0,0.0,0.0,0.0,SHOW,2005,TV-14,49,"[""drama"", ""romance""]","[""US""]",7.6,299165.0,803.786,8.252
replay,annat,ts108385,,0.0,0.0,0.0,0.0,SHOW,2022,TV-MA,68,"[""drama""]","[""US""]",6.8,61061.0,74.876,6.8
replay,annat,tm840152,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,6,"[""thriller"", ""drama""]","[""NL"", ""PS"", ""US"", ""LB""]",,,1.017,6.0
replay,ana,tm420311,,0.0,8.483196490928801,3.56146948166472,6.0826663291440415,MOVIE,2018,unknwon,115,"[""romance"", ""comedy"", ""music""]","[""BR""]",6.4,610.0,6.488,7.2
replay,ana,ts264270,,0.0,0.0,0.0,0.0,SHOW,2022,TV-MA,46,"[""drama"", ""thriller""]","[""GB"", ""US""]",7.0,23981.0,11.678,7.5
replay,ana,tm191387,,0.0,0.0,0.0,0.0,MOVIE,1997,PG-13,89,"[""horror"", ""thriller"", ""action""]","[""PE"", ""US"", ""BR""]",4.8,104213.0,34.405,5.1
replay,ana,tm147908,,0.0,0.0,0.0,0.0,MOVIE,2014,PG,124,"[""thriller""]","[""IN""]",5.5,271.0,0.973,6.0
replay,ana,ts256007,,0.0,0.0,0.0,0.0,SHOW,2020,TV-MA,31,"[""comedy"", ""drama"", ""romance""]","[""SE""]",7.4,7896.0,13.59,7.3
replay,docum,tm814894,,0.0,0.0,0.0,0.0,MOVIE,2019,PG-13,105,"[""documentation"", ""music""]","[""ES""]",6.8,542.0,2.838,6.7
replay,docum,tm1107848,,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,89,"[""documentation"", ""music""]",[],5.1,34.0,1.557,
replay,docum,tm423315,,0.0,0.0,0.0,0.0,MOVIE,2017,unknwon,74,"[""documentation""]","[""PE""]",6.5,128.0,1.119,5.5
replay,docum,ts83025,,0.0,0.0,0.0,0.0,SHOW,2017,unknwon,45,"[""documentation""]",[],7.7,206.0,1.28,8.0
replay,docum,tm884531,,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,21,"[""documentation""]","[""DE""]",,,1.767,8.0
replay,dracula,ts88379,,9.057855814401508,11.942178820367491,0.0,9.697344695937712,SHOW,2020,TV-MA,88,"[""drama"", ""action"", ""thriller"", ""fantasy"", ""horror""]","[""GB""]",6.8,45971.0,25.177,7.142
replay,dracula,ts57964,,8.803522742742828,0.0,0.0,0.0,SHOW,2017,TV-Y7,15,"[""family"", ""animation"", ""comedy"", ""horror"", ""fantasy""]","[""US""]",5.3,717.0,17.661,7.2
replay,dracula,ts56261,,7.444765657639521,0.0,0.0,0.0,SHOW,2017,TV-MA,26,"[""animation"", ""drama"", ""fantasy"", ""horror"", ""action""]","[""US""]",8.3,62722.0,50.499,8.3
replay,dracula,tm312767,,0.0,0.0,0.0,5.594733403751906,MOVIE,2017,PG,72,"[""family"", ""animation"", ""fantasy""]","[""US""]",5.3,320.0,20.596,7.2
replay,tu,ts87008,,0.0,0.0,0.0,0.0,SHOW,2019,TV-MA,27,"[""comedy"", ""drama"", ""music""]","[""GB""]",7.0,7431.0,5.235,7.2
replay,tu,ts80962,,0.0,0.0,0.0,0.0,SHOW,2019,TV-MA,24,"[""comedy"", ""animation""]","[""US""]",7.3,7023.0,18.246,7.2
replay,tu,ts36127,,0.0,0.0,0.0,0.0,SHOW,2013,TV-PG,19,"[""comedy"", ""family"", ""sport"", ""scifi"", ""animation"", ""action""]","[""US""]",6.3,613.0,7.35,8.7
replay,tu,tm996479,,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,106,"[""romance"", ""comedy""]","[""GB"", ""IN""]",4.4,792.0,1.589,5.3
replay,tu,tm836449,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,89,"[""drama"", ""comedy""]","[""JP""]",6.1,148.0,1.508,6.5
replay,squi,ts220305,,0.0,0.0,0.0,0.0,SHOW,2021,TV-MA,55,"[""action"", ""thriller"", ""drama""]","[""KR""]",8.0,426967.0,361.925,7.821
replay,squi,tm815509,,0.0,0.0,0.0,0.0,MOVIE,2017,unknwon,28,"[""comedy"", ""fantasy"", ""animation"", ""family""]",[],4.7,98.0,1.005,2.0
replay,squi,tm154797,,0.0,0.0,0.0,0.0,MOVIE,2014,PG,85,"[""comedy"", ""crime"", ""family"", ""animation""]","[""CA"", ""KR""]",5.7,28484.0,20.859,5.7
replay,squi,ts108392,,0.0,0.0,0.0,0.0,SHOW,2020,TV-PG,47,"[""action"", ""family"", ""fantasy"", ""scifi""]","[""GB""]",5.9,7468.0,8.039,7.1
replay,squi,tm127384,,0.0,0.0,0.0,0.0,MOVIE,1975,PG,91,"[""fantasy"", ""action"", ""comedy""]","[""GB""]",8.2,534486.0,15.461,7.811
replay,laila,ts255779,,0.0,0.0,9.982918927290171,0.0,SHOW,2021,TV-Y,24,"[""animation"", ""comedy"", ""family"", ""fantasy""]","[""US""]",7.0,379.0,15.275,9.0
replay,laila,tm1094217,,0.0,0.0,5.405978136277382,0.0,MOVIE,2022,unknwon,91,"[""animation"", ""comedy"", ""family"", ""romance"", ""fantasy""]","[""BE"", ""FR""]",6.3,1303.0,511.444,7.446
replay,laila,tm311193,,0.0,0.0,6.7766960918343315,0.0,MOVIE,2017,unknwon,100,"[""romance"", ""comedy"", ""drama""]","[""EG""]",6.3,631.0,1.676,6.4
replay,laila,tm1031448,,0.0,0.0,6.664048807332503,0.0,MOVIE,2021,unknwon,60,"[""animation""]","[""US""]",,,69.565,7.1
replay,fi,ts88578,,0.0,0.0,0.0,0.0,SHOW,2021,TV-MA,50,"[""drama"", ""romance""]","[""US""]",7.4,20748.0,9.959,7.7
replay,fi,ts84597,,0.0,0.0,0.0,0.0,SHOW,2018,TV-MA,42,"[""documentation""]","[""US""]",7.5,822.0,3.396,6.8
replay,fi,ts78767,,0.0,0.0,0.0,0.0,SHOW,2018,TV-G,36,"[""scifi"", ""reality"", ""sport"", ""documentation""]","[""IT""]",7.3,2082.0,1.704,7.7
replay,fi,ts75341,,0.0,0.0,0.0,0.0,SHOW,2017,TV-PG,30,"[""drama""]","[""JP""]",7.2,604.0,2.953,7.4
replay,fi,ts55645,,0.0,0.0,0.0,0.0,SHOW,2017,TV-MA,65,"[""war"", ""documentation"", ""history""]","[""US""]",8.3,4671.0,5.86,7.7
replay,romance,ts86744,,0.0,5.701587145761068,0.0,0.0,SHOW,2019,unknwon,63,"[""drama"", ""comedy"", ""romance""]","[""KR""]",8.0,5278.0,15.982,8.076
replay,romance,ts55936,,0.0,7.353018554015214,0.0,0.0,SHOW,2017,TV-14,52,"[""comedy"", ""romance""]","[""KR""]",7.1,3409.0,25.999,8.0
replay,romance,ts297685,,2.3858816248290924,7.353018554015214,0.0,0.0,SHOW,2021,TV-14,45,"[""drama"", ""romance""]","[""TH""]",7.8,30.0,1.39,6.0
replay,romance,ts312984,,5.220464827676656,0.0,0.0,0.0,SHOW,2022,TV-MA,66,"[""drama""]","[""KR""]",8.5,1150.0,23.177,8.8
replay,draku,ts88379,,0.0,0.0,0.0,0.0,SHOW,2020,TV-MA,88,"[""drama"", ""action"", ""thriller"", ""fantasy"", ""horror""]","[""GB""]",6.8,45971.0,25.177,7.142
replay,draku,tm212909,,0.0,0.0,0.0,0.0,MOVIE,2015,unknwon,107,"[""comedy"", ""drama"", ""romance""]","[""PH""]",6.3,511.0,2.177,7.6
replay,draku,ts222363,,0.0,0.0,0.0,0.0,SHOW,2017,TV-Y7,12,[],"[""KR""]",,,0.682,
replay,draku,ts57964,,0.0,0.0,0.0,0.0,SHOW,2017,TV-Y7,15,"[""family"", ""animation"", ""comedy"", ""horror"", ""fantasy""]","[""US""]",5.3,717.0,17.661,7.2
replay,h,ts22039,,8.359280349192764,11.942178820367491,0.0,0.0,SHOW,1998,TV-MA,25,"[""comedy""]","[""FR""]",7.4,1727.0,7.905,7.6
replay,h,ts97584,,0.0,0.0,0.0,0.0,SHOW,2017,TV-MA,20,"[""documentation""]","[""US""]",6.2,24.0,0.663,8.0
replay,h,ts92405,,0.0,0.0,0.0,0.0,SHOW,2020,TV-MA,32,"[""comedy"", ""crime"", ""drama""]","[""IN""]",5.3,2680.0,2.372,7.0
replay,h,ts90466,,0.0,0.0,0.0,0.0,SHOW,2019,TV-MA,23,"[""drama"", ""comedy""]","[""HK""]",5.7,6.0,1.541,8.3
replay,h,ts89747,,0.0,0.0,0.0,0.0,SHOW,2019,TV-MA,42,"[""crime"", ""drama"", ""comedy""]","[""ES""]",6.8,7359.0,20.911,7.0
replay,gatt,tm192405,,0.0,0.0,0.0,0.0,MOVIE,1997,PG-13,106,"[""scifi"", ""thriller"", ""romance"", ""drama""]","[""US""]",7.8,300701.0,17.789,7.553
replay,gatt,tm243326,,0.0,0.0,0.0,0.0,MOVIE,2018,R,100,"[""scifi"", ""thriller"", ""action"", ""drama"", ""crime"", ""european""]","[""US"", ""GB""]",6.1,42608.0,21.915,5.919
replay,gatt,tm817087,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,92,"[""drama"", ""history"", ""documentation""]","[""IT""]",6.5,1548.0,8.19,7.1
replay,gatt,tm372969,,0.0,0.0,0.0,0.0,MOVIE,2018,unknwon,133,"[""comedy"", ""romance""]","[""IN""]",7.2,8273.0,6.028,6.7
replay,gatt,tm38896,,0.0,0.0,0.0,0.0,MOVIE,2008,R,89,"[""horror"", ""thriller"", ""documentation"", ""war"", ""european""]","[""US""]",5.6,7650.0,7.282,5.6
replay,korean,ts270742,,0.0,6.648727503852615,0.0,0.0,SHOW,2020,unknwon,48,"[""documentation""]","[""KR""]",7.8,67.0,2.067,8.5
replay,korean,ts76753,,0.0,7.611610043756314,0.0,0.0,SHOW,2017,TV-MA,75,"[""comedy"", ""thriller"", ""fantasy"", ""horror"", ""romance""]","[""KR""]",8.0,4695.0,29.703,8.2
replay,korean,ts271437,,6.596651781963922,6.648727503852615,0.0,0.0,SHOW,2022,TV-MA,70,"[""action"", ""drama"", ""thriller"", ""crime""]","[""KR""]",5.2,5142.0,904.326,7.998
replay,korean,tm290444,,6.596651781963922,0.0,0.0,0.0,MOVIE,2016,R,136,"[""thriller"", ""drama"", ""action""]","[""KR""]",6.6,7416.0,27.496,7.5
replay,korean,ts269300,,5.74525416002027,0.0,0.0,0.0,SHOW,2021,unknwon,56,[],"[""KR""]",,,1.71,8.0
replay,after,tm426428,,0.0,8.55818008854115,0.0,0.0,MOVIE,2019,PG-13,102,"[""drama"", ""romance""]","[""US""]",5.2,53460.0,238.494,7.166
replay,after,ts81007,,2.872012291351759,7.108875326829079,0.0,0.0,SHOW,2019,TV-MA,28,"[""comedy"", ""drama""]","[""GB""]",8.4,129243.0,19.931,7.843
replay,after,tm845370,,0.0,6.079353222548287,0.0,0.0,MOVIE,2019,unknwon,25,"[""documentation""]","[""MX"", ""US""]",,,2.196,5.4
replay,after,tm813695,,0.0,6.079353222548287,0.0,0.0,MOVIE,2020,R,105,"[""drama"", ""romance""]","[""US""]",5.0,30522.0,236.101,7.251
replay,after,tm472961,,2.0943804397250823,7.108875326829079,0.0,0.0,MOVIE,2019,unknwon,35,"[""documentation""]","[""US""]",,,1.997,5.5
replay,romancr,ts86744,,0.0,0.0,0.0,0.0,SHOW,2019,unknwon,63,"[""drama"", ""comedy"", ""romance""]","[""KR""]",8.0,5278.0,15.982,8.076
replay,romancr,ts55936,,0.0,0.0,0.0,0.0,SHOW,2017,TV-14,52,"[""comedy"", ""romance""]","[""KR""]",7.1,3409.0,25.999,8.0
replay,romancr,ts297685,,0.0,0.0,0.0,0.0,SHOW,2021,TV-14,45,"[""drama"", ""romance""]","[""TH""]",7.8,30.0,1.39,6.0
replay,romancr,tm940835,,0.0,0.0,0.0,0.0,MOVIE,2019,G,62,"[""animation""]",[],,,0.619,
replay,bre,ts8614,,0.0,0.0,0.0,0.0,SHOW,2010,TV-14,44,"[""drama"", ""action""]","[""SG""]",6.7,7.0,1.546,
replay,bre,ts4,,0.0,0.0,0.0,0.0,SHOW,2008,TV-MA,48,"[""drama"", ""crime"", ""thriller""]","[""US""]",9.5,1775990.0,353.848,8.79
replay,bre,ts269501,,0.0,0.0,0.0,0.0,SHOW,2020,TV-MA,50,"[""documentation"", ""music""]","[""AR""]",7.6,1230.0,7.752,7.6
replay,bre,ts236182,,0.0,0.0,0.0,0.0,SHOW,2020,TV-MA,28,"[""comedy"", ""drama""]","[""US""]",5.1,1966.0,2.033,5.2
replay,bre,ts218564,,0.0,0.0,0.0,0.0,SHOW,2019,TV-MA,44,"[""documentation""]","[""US""]",6.7,1066.0,1.067,8.0
replay,naruto,ts20305,,6.632611514501105,9.268318612579508,0.0,3.253033784535893,SHOW,2002,TV-PG,23,"[""animation"", ""action"", ""scifi"", ""comedy"", ""fantasy"", ""thriller""]","[""JP""]",8.4,96729.0,218.843,8.363
replay,naruto,tm96037,,8.490765575303037,4.168842512654764,0.0,5.005266035477495,MOVIE,2010,PG-13,85,"[""animation"", ""action"", ""fantasy""]","[""JP""]",6.8,3650.0,97.631,7.0
replay,naruto,tm80339,,7.0049897375646735,3.8186674649952175,0.0,5.005266035477495,MOVIE,2004,PG-13,90,"[""comedy"", ""fantasy"", ""animation"", ""action""]","[""JP""]",6.6,6866.0,50.604,7.2
replay,naruto,tm80059,,7.095779126403043,5.750941034768195,0.0,4.673999073010624,MOVIE,2007,PG-13,94,"[""animation"", ""action"", ""fantasy"", ""family""]","[""JP""]",6.7,4090.0,316.471,7.2
replay,naruto,tm36164,,5.187755227616811,5.10513247451047,0.0,3.943257055051294,MOVIE,2008,PG-13,90,"[""fantasy"", ""animation"", ""action""]","[""JP""]",6.8,4551.0,109.752,7.2
replay,cb,ts53693,,0.0,0.0,0.0,0.0,SHOW,2017,TV-Y7,28,"[""scifi"", ""family"", ""fantasy"", ""european""]","[""GB""]",7.2,2437.0,49.402,7.7
replay,cb,ts63001,,0.0,0.0,0.0,0.0,SHOW,1988,TV-PG,50,"[""comedy""]","[""US""]",3.8,6.0,1.4,
replay,cb,ts30356,,0.0,0.0,0.0,0.0,SHOW,2010,TV-Y,15,"[""action"", ""animation"", ""comedy"", ""family""]","[""GB""]",7.6,1083.0,40.327,7.4
replay,cb,ts23753,,0.0,0.0,0.0,0.0,SHOW,1989,TV-PG,24,"[""comedy"", ""family""]","[""US""]",6.5,2922.0,9.849,6.5
replay,bur,ts272422,,0.0,0.0,0.0,0.0,SHOW,2021,TV-14,25,"[""reality""]","[""US""]",7.2,350.0,1.884,7.7
replay,bur,tm465408,,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,77,"[""drama""]","[""US""]",5.5,633.0,2.604,5.8
replay,bur,tm344336,,0.0,0.0,0.0,0.0,MOVIE,2018,unknwon,107,"[""thriller"", ""crime"", ""action"", ""european""]","[""FR""]",6.2,3803.0,21.048,6.8
replay,bur,tm283322,,0.0,0.0,0.0,0.0,MOVIE,2017,unknwon,105,"[""drama"", ""thriller"", ""action""]","[""US""]",6.0,2854.0,9.374,5.8
replay,bur,ts84328,,0.0,0.0,0.0,0.0,SHOW,2018,TV-G,24,"[""scifi"", ""family"", ""fantasy"", ""drama""]","[""AU""]",6.7,2152.0,20.189,7.5
replay,hindi,tm178513,,9.61331141855932,0.0,0.0,0.0,MOVIE,2013,PG-13,127,"[""drama"", ""romance""]","[""IN""]",6.6,5402.0,4.389,6.5
replay,hindi,tm111226,,2.7001874543170308,0.0,0.0,0.0,MOVIE,2002,unknwon,169,"[""comedy"", ""action"", ""crime"", ""drama"", ""thriller""]","[""IN""]",6.2,8393.0,5.941,5.5
replay,hindi,ts287687,,8.681638064883414,0.0,0.0,0.0,SHOW,2021,unknwon,30,"[""reality""]","[""IO""]",6.1,42.0,1.499,
replay,hindi,tm430281,,0.0,0.0,0.0,13.584018754912806,MOVIE,2018,R,126,"[""drama"", ""family""]","[""IN""]",7.8,346.0,1.533,9.0
replay,rekh,tm371359,,0.0,0.0,0.0,0.0,MOVIE,1986,unknwon,159,"[""action"", ""drama"", ""thriller""]","[""IN""]",5.2,125.0,3.366,5.0
replay,rekh,tm171891,,0.0,0.0,0.0,0.0,MOVIE,2013,unknwon,150,"[""comedy"", ""drama"", ""action""]","[""IN""]",1.7,8648.0,0.6,3.3
replay,rekh,tm419496,,0.0,0.0,0.0,0.0,MOVIE,2018,R,120,"[""drama"", ""romance""]","[""IN""]",6.4,10830.0,6.98,6.2
replay,the va,ts21247,,3.3970405217507813,1.1803925678350056,0.0,0.0,SHOW,2009,TV-14,42,"[""drama"", ""scifi"", ""horror"", ""romance"", ""thriller"", ""fantasy""]","[""US""]",7.7,314422.0,479.354,8.348
replay,the va,ts105825,,2.9001981299842416,1.1803925678350056,0.0,0.0,SHOW,2019,TV-MA,47,"[""crime"", ""drama"", ""thriller"", ""scifi""]","[""IS""]",7.1,13467.0,11.145,6.8
replay,the va,tm925584,,2.7555539593129676,1.3802888719036002,0.0,0.0,MOVIE,2020,R,115,"[""thriller"", ""action"", ""crime""]","[""US""]",5.7,10378.0,13.281,6.0
replay,the va,tm1046264,,3.3529823362981346,1.3802888719036002,0.0,0.0,MOVIE,2021,R,118,"[""crime"", ""action"", ""thriller"", ""fantasy""]","[""ES""]",6.4,21511.0,22.456,5.9
replay,the va,ts271595,,2.4654987989545716,1.1055430589923032,0.0,0.0,SHOW,2021,TV-MA,55,"[""documentation"", ""crime"", ""thriller""]","[""US""]",5.9,16799.0,18.971,7.2
replay,dear,ts55962,,0.0,6.698350567900447,0.0,0.0,SHOW,2017,TV-MA,30,"[""comedy"", ""drama""]","[""US""]",6.1,25232.0,16.376,6.4
replay,dear,ts38772,,0.0,6.698350567900447,0.0,0.0,SHOW,2016,TV-MA,70,"[""comedy"", ""drama""]","[""KR""]",8.2,366.0,4.766,8.0
replay,dear,tm819054,,0.0,7.832698206444908,0.0,0.0,MOVIE,2020,unknwon,98,"[""comedy"", ""drama""]","[""BE"", ""FR""]",5.8,1425.0,7.182,5.9
replay,dear,tm414447,,0.0,7.832698206444908,0.0,0.0,MOVIE,2018,unknwon,99,"[""drama"", ""comedy"", ""romance""]","[""TW""]",7.3,6317.0,5.858,7.2
replay,dear,tm412489,,0.0,7.832698206444908,0.0,0.0,MOVIE,2018,unknwon,100,"[""drama""]","[""FR"", ""QA"", ""TN"", ""BE""]",6.5,405.0,1.762,6.3
replay,studen,ts76646,,0.0,0.0,0.0,0.0,SHOW,2017,TV-MA,26,"[""action"", ""comedy""]","[""JP""]",6.9,121.0,1.481,8.0
replay,studen,tm954297,,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,96,"[""comedy"", ""romance""]","[""BR""]",5.3,890.0,6.139,6.6
replay,studen,tm350945,,0.0,0.0,0.0,0.0,MOVIE,2017,unknwon,102,"[""drama"", ""comedy"", ""romance""]","[""ID""]",7.4,920.0,4.901,7.8
replay,studen,tm239760,,0.0,0.0,0.0,0.0,MOVIE,2016,R,89,"[""thriller"", ""horror""]","[""US"", ""CA""]",5.0,44716.0,19.407,5.2
replay,st,ts90937,,0.0,0.0,0.0,0.0,SHOW,2020,TV-14,53,"[""drama""]","[""AU""]",7.5,9327.0,8.085,6.8
replay,st,ts89330,,0.0,0.0,0.0,0.0,SHOW,2019,TV-14,44,"[""comedy""]","[""JP""]",7.5,357.0,1.89,9.0
replay,st,ts83247,,0.0,0.0,0.0,0.0,SHOW,2018,TV-PG,32,"[""reality"", ""documentation""]","[""US""]",7.4,1101.0,2.49,7.0
replay,st,ts76771,,0.0,0.0,0.0,0.0,SHOW,2017,TV-G,23,"[""animation"", ""action"", ""comedy"", ""scifi""]","[""US""]",6.1,318.0,4.919,7.6
replay,st,ts57913,,0.0,0.0,0.0,0.0,SHOW,2017,TV-MA,55,"[""drama"", ""romance""]","[""KR""]",7.3,660.0,17.237,6.8
replay,tw,ts32752,,0.0,0.0,0.0,0.0,SHOW,2013,TV-14,44,"[""comedy"", ""drama""]","[""TW""]",8.0,59.0,1.762,7.0
replay,tw,ts310081,,0.0,0.0,0.0,0.0,SHOW,2022,TV-PG,46,"[""thriller"", ""drama""]","[""BE""]",6.8,2867.0,39.696,6.75
replay,tw,ts302363,,0.0,0.0,0.0,0.0,SHOW,2022,TV-14,76,"[""drama"", ""romance""]","[""KR""]",8.7,5746.0,57.97,8.6
replay,tw,ts238316,,0.0,0.0,0.0,0.0,SHOW,2020,unknwon,58,"[""reality""]",[],8.4,477.0,5.852,
replay,tw,ts121489,,0.0,0.0,0.0,0.0,SHOW,2017,TV-14,22,"[""drama"", ""horror"", ""thriller""]","[""US""]",5.5,1900.0,8.441,5.6
replay,stude,ts76646,,0.0,0.0,0.0,0.0,SHOW,2017,TV-MA,26,"[""action"", ""comedy""]","[""JP""]",6.9,121.0,1.481,8.0
replay,stude,tm954297,,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,96,"[""comedy"", ""romance""]","[""BR""]",5.3,890.0,6.139,6.6
replay,stude,tm350945,,0.0,0.0,0.0,0.0,MOVIE,2017,unknwon,102,"[""drama"", ""comedy"", ""romance""]","[""ID""]",7.4,920.0,4.901,7.8
replay,stude,tm239760,,0.0,0.0,0.0,0.0,MOVIE,2016,R,89,"[""thriller"", ""horror""]","[""US"", ""CA""]",5.0,44716.0,19.407,5.2
replay,notr,ts88699,,0.0,0.0,0.0,0.0,SHOW,2019,TV-14,44,"[""drama"", ""family""]","[""CA""]",6.9,4202.0,9.477,7.0
replay,notr,ts83745,,0.0,0.0,0.0,0.0,SHOW,2018,unknwon,30,"[""comedy""]","[""US""]",8.5,3593.0,2.09,8.2
replay,notr,ts70529,,0.0,0.0,0.0,0.0,SHOW,2016,TV-MA,31,"[""comedy"", ""drama"", ""history""]","[""NO""]",7.7,18456.0,30.431,7.0
replay,notr,tm949267,,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,83,"[""drama""]","[""AR""]",6.4,928.0,5.006,7.6
replay,notr,tm882700,,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,32,"[""documentation"", ""drama""]","[""ES""]",,,3.061,3.6
replay,majo,ts23753,,0.0,0.0,0.0,0.0,SHOW,1989,TV-PG,24,"[""comedy"", ""family""]","[""US""]",6.5,2922.0,9.849,6.5
replay,majo,tm996762,,0.0,0.0,0.0,0.0,MOVIE,2022,unknwon,149,"[""action"", ""drama""]","[""IN""]",9.1,7576.0,6.429,8.188
replay,majo,tm454879,,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,136,"[""action"", ""crime""]","[""RU""]",6.3,11939.0,170.53,6.7
replay,majo,ts76478,,0.0,0.0,0.0,0.0,SHOW,2017,unknwon,92,"[""comedy"", ""drama""]","[""KR""]",8.5,3247.0,17.608,8.6
replay,majo,ts225645,,0.0,0.0,0.0,0.0,SHOW,2021,TV-MA,30,"[""drama"", ""comedy""]","[""US""]",7.2,16331.0,6.775,7.0
replay,ch,ts91125,,0.0,0.0,0.0,0.0,SHOW,2019,unknwon,66,"[""drama"", ""war""]","[""KR""]",,,6.992,8.5
replay,ch,ts89336,,0.0,0.0,0.0,0.0,SHOW,2019,TV-Y,23,"[""animation"", ""family""]","[""US""]",6.7,154.0,3.312,8.5
replay,ch,ts86302,,0.0,0.0,0.0,0.0,SHOW,2018,TV-14,30,"[""comedy"", ""drama""]","[""ID""]",7.7,138.0,2.671,6.2
replay,ch,ts81646,,0.0,0.0,0.0,0.0,SHOW,2019,TV-MA,44,"[""drama"", ""thriller"", ""fantasy"", ""horror""]","[""US""]",6.4,8455.0,13.586,6.8
